datetime,site_id,depth,observation,variable
2021-05-27T00:00:00Z,ccre,10,10.2774,temperature
2021-05-27T00:00:00Z,ccre,11,9.9834,temperature
2021-05-27T00:00:00Z,ccre,15,9.54,temperature
2021-05-28T00:00:00Z,ccre,1,25.075,temperature
2021-05-28T00:00:00Z,ccre,2,25.0829,temperature
2021-05-28T00:00:00Z,ccre,3,20.2161,temperature
2021-05-28T00:00:00Z,ccre,4,18.3988,temperature
2021-05-28T00:00:00Z,ccre,5,17.3433,temperature
2021-05-28T00:00:00Z,ccre,6,16.6634,temperature
2021-05-28T00:00:00Z,ccre,7,15.4156,temperature
2021-05-28T00:00:00Z,ccre,8,14.1583,temperature
2021-05-28T00:00:00Z,ccre,10,10.5199,temperature
2021-05-28T00:00:00Z,ccre,11,10.0273,temperature
2021-05-28T00:00:00Z,ccre,15,9.5595,temperature
2021-05-29T00:00:00Z,ccre,1,24.2952,temperature
2021-05-29T00:00:00Z,ccre,2,23.3434,temperature
2021-05-29T00:00:00Z,ccre,3,20.6149,temperature
2021-05-29T00:00:00Z,ccre,4,19.1505,temperature
2021-05-29T00:00:00Z,ccre,5,18.2581,temperature
2021-05-29T00:00:00Z,ccre,6,16.7283,temperature
2021-05-29T00:00:00Z,ccre,7,14.5567,temperature
2021-05-29T00:00:00Z,ccre,8,13.0274,temperature
2021-05-29T00:00:00Z,ccre,10,10.7134,temperature
2021-05-29T00:00:00Z,ccre,11,10.1931,temperature
2021-05-29T00:00:00Z,ccre,15,9.5886,temperature
2021-05-30T00:00:00Z,ccre,1,23.0271,temperature
2021-05-30T00:00:00Z,ccre,2,23.0532,temperature
2021-05-30T00:00:00Z,ccre,3,23.0519,temperature
2021-05-30T00:00:00Z,ccre,4,22.9831,temperature
2021-05-30T00:00:00Z,ccre,5,17.955,temperature
2021-05-30T00:00:00Z,ccre,6,15.6548,temperature
2021-05-30T00:00:00Z,ccre,7,13.9201,temperature
2021-05-30T00:00:00Z,ccre,8,12.2241,temperature
2021-05-30T00:00:00Z,ccre,10,10.2825,temperature
2021-05-30T00:00:00Z,ccre,11,10.0299,temperature
2021-05-30T00:00:00Z,ccre,15,9.6442,temperature
2021-05-31T00:00:00Z,ccre,1,22.3014,temperature
2021-05-31T00:00:00Z,ccre,2,22.3158,temperature
2021-05-31T00:00:00Z,ccre,3,22.3067,temperature
2021-05-31T00:00:00Z,ccre,4,19.6414,temperature
2021-05-31T00:00:00Z,ccre,5,17.4765,temperature
2021-05-31T00:00:00Z,ccre,6,16.2872,temperature
2021-05-31T00:00:00Z,ccre,7,14.2158,temperature
2021-05-31T00:00:00Z,ccre,8,11.828,temperature
2021-05-31T00:00:00Z,ccre,10,10.163,temperature
2021-05-31T00:00:00Z,ccre,11,9.9678,temperature
2021-05-31T00:00:00Z,ccre,15,9.6323,temperature
2021-06-01T00:00:00Z,ccre,1,22.6028,temperature
2021-06-01T00:00:00Z,ccre,2,22.6165,temperature
2021-06-01T00:00:00Z,ccre,3,21.4241,temperature
2021-06-01T00:00:00Z,ccre,4,19.4989,temperature
2021-06-01T00:00:00Z,ccre,5,18.3775,temperature
2021-06-01T00:00:00Z,ccre,6,16.857,temperature
2021-06-01T00:00:00Z,ccre,7,14.8515,temperature
2021-06-01T00:00:00Z,ccre,8,13.2085,temperature
2021-06-01T00:00:00Z,ccre,10,10.3421,temperature
2021-06-01T00:00:00Z,ccre,11,10.0002,temperature
2021-06-01T00:00:00Z,ccre,15,9.6632,temperature
2021-06-02T00:00:00Z,ccre,1,22.4893,temperature
2021-06-02T00:00:00Z,ccre,2,22.502,temperature
2021-06-02T00:00:00Z,ccre,3,21.6324,temperature
2021-06-02T00:00:00Z,ccre,4,20.1995,temperature
2021-06-02T00:00:00Z,ccre,5,17.9566,temperature
2021-06-02T00:00:00Z,ccre,6,16.3028,temperature
2021-06-02T00:00:00Z,ccre,7,14.7907,temperature
2021-06-02T00:00:00Z,ccre,8,13.2433,temperature
2021-06-02T00:00:00Z,ccre,10,10.6423,temperature
2021-06-02T00:00:00Z,ccre,11,10.2748,temperature
2021-06-02T00:00:00Z,ccre,15,9.6712,temperature
2021-06-03T00:00:00Z,ccre,1,22.3386,temperature
2021-06-03T00:00:00Z,ccre,2,22.2858,temperature
2021-06-03T00:00:00Z,ccre,3,21.4282,temperature
2021-06-03T00:00:00Z,ccre,4,19.6066,temperature
2021-06-03T00:00:00Z,ccre,5,18.22,temperature
2021-06-03T00:00:00Z,ccre,6,16.4706,temperature
2021-06-03T00:00:00Z,ccre,7,14.9795,temperature
2021-06-03T00:00:00Z,ccre,8,12.5881,temperature
2021-06-03T00:00:00Z,ccre,10,10.3088,temperature
2021-06-03T00:00:00Z,ccre,11,10.1005,temperature
2021-06-03T00:00:00Z,ccre,15,9.6732,temperature
2021-06-04T00:00:00Z,ccre,1,22.8509,temperature
2021-06-04T00:00:00Z,ccre,2,22.8186,temperature
2021-06-04T00:00:00Z,ccre,3,21.9313,temperature
2021-06-04T00:00:00Z,ccre,4,21.813,temperature
2021-06-04T00:00:00Z,ccre,5,18.5525,temperature
2021-06-04T00:00:00Z,ccre,6,15.9504,temperature
2021-06-04T00:00:00Z,ccre,7,13.7995,temperature
2021-06-04T00:00:00Z,ccre,8,12.451,temperature
2021-06-04T00:00:00Z,ccre,10,10.4021,temperature
2021-06-04T00:00:00Z,ccre,11,10.1371,temperature
2021-06-04T00:00:00Z,ccre,15,9.6801,temperature
